event1,event2,ratio_winner,ratio_median,ratio_avg
TEC 50 miles,Kullamannen 50 km,1.7668086904468467,1.541303040164088,1.60693270157477
TEC 50 miles,Lejonbragden 100 km,0.956794894636719,1.0704785473371516,1.2839661819820773
TEC 50 miles,Lejonbragden 50 km,1.7458860099629259,1.891512706767108,
TEC 50 miles,Peters Trail 104 km,0.720230815605891,0.753727600640395,0.6413887020295657
TEC 50 miles,Peters Trail 52 km,1.4917231537638245,1.488448719169603,
TEC 50 miles,Sandsjöbacka 60 km,1.4092092513797025,1.3250480037640038,1.2316238407765479
TEC 50 miles,Sandsjöbacka 90 km,0.7496615917885583,0.7626403706296948,0.534366965329178
TEC 50 miles,Silverleden Ultra,1.3122778569653855,1.1431350608128368,1.0906875573621637
TEC 50 miles,Snapphaneracet,1.3625232515512349,1.520048236358155,
TEC 50 miles,Sätila 85 km,0.9006165582230199,0.9425890412611113,0.9456198868256418
TEC 50 miles,Sörmland Ultra Marathon,1.9194583118149997,1.9330909270802414,1.807545677856638
TEC 50 miles,Sörmlands100 100 km,0.8135528363975868,0.7824071602208187,0.7286774215506092
TEC 50 miles,Sörmlands100 100 miles,0.35784163632035826,0.4024432947601674,0.3846645388281344
TEC 50 miles,Sörmlands100 55 km,1.677328341244902,1.4982793493160533,1.444441278254827
TEC 50 miles,TEC 100 miles,0.41365289681348866,0.45092821360856816,0.4301936663344303
TEC 50 miles,TEC 200 miles,0.1391082392866711,0.2157933491034558,0.311241711545394
TEC 50 miles,TEC 46 km,1.8462115860120099,1.9227892512166438,
TEC 50 miles,Trail genom Skåne,1.6543769989119324,1.8195067721338478,
TEC 50 miles,Trans Scania,0.21240147314058333,0.24452370895323916,0.28147196838725613
TEC 50 miles,UKA pain 50 km,1.7007524913565182,1.4879598646288001,1.5237386787369742
TEC 50 miles,UTMB,0.34789204555303255,0.34350464758258675,0.2685944898564726
TEC 50 miles,Ultravasan 90,1.092864610559331,1.1472885287295576,0.8991812816772591
TEC 50 miles,Ursvik Ultra 45 km,1.6426600899926955,1.8026526219222712,1.7875912804321483
TEC 50 miles,Ursvik Ultra 75 km,1.0132118144641558,1.0871216336523482,0.9679099800133483
TEC 50 miles,VXO 100 km,1.2414581443503747,1.3070914868707142,0.9779130891584975
TEC 50 miles,Öland Ultra,1.9010949873072405,2.0257656466684812,
TEC 50 miles,Österlen Spring Trail,1.5739883305100697,1.4875137995355743,1.5626876174962723
TEC 50 miles,Östgöta ultra trail,1.2783103830426863,1.3774378045878755,1.2528140663083787
Trail genom Skåne,Aros Marathon 50 km,1.1851432144113165,1.1135329574178494,
Trail genom Skåne,Björnfrossa,0.7471393203345363,0.6917381326247132,
Trail genom Skåne,Black river run 100 miles,0.27189435843187176,0.2650532707598604,0.23916813169592466
Trail genom Skåne,Black river run 50 miles,0.5612999343000176,0.5615947595341372,
Trail genom Skåne,Borås 50 km,0.9236790010659357,0.9158155650319829,0.9007598434262031
Trail genom Skåne,Borås 91 km,0.44883975611199906,0.494778827324041,0.4180217712673028
Trail genom Skåne,Ecotrail Stockholm 45 km,1.1276397977394408,0.9895177593346657,
Trail genom Skåne,Ecotrail Stockholm 80,0.6094076515029738,0.579935325331137,
Trail genom Skåne,Fjällmaraton 100 km,0.4361468826621224,0.38861393976955544,
Trail genom Skåne,Fjällmaraton 45 km,1.1732461654513453,0.9251907657014846,0.9603210216566611
Trail genom Skåne,Gax 100 miles,0.2564711851507336,0.2432858393019482,0.23172210476747415
Trail genom Skåne,Gotland Run 511 km,0.03312038614423623,0.040572574246202676,
Trail genom Skåne,Gotland Ultra,1.0905985364713497,0.9794874718508595,
Trail genom Skåne,Gotrun enkle,0.6684813753581662,0.6435418079117208,
Trail genom Skåne,Göteborg Trail,0.8518185648083134,0.8460231637416533,
Trail genom Skåne,Hammarby Alpin Marathon,1.2310845916544895,1.1425160929935627,
Trail genom Skåne,Idre 45 km,1.2499330297347977,0.968718107749993,0.8717613661965484
Trail genom Skåne,Jättelångt,0.702417898003613,0.6970762938799357,
Trail genom Skåne,Kolmården Ultra Trail,0.8282538642197826,0.789801040766416,
Trail genom Skåne,Kullamannen 100 km,0.45503169423502493,0.3822486339284125,0.3687833139784173
Trail genom Skåne,Kullamannen 100 miles,0.27737867141021477,0.2319390557036053,0.21074252647245278
Trail genom Skåne,Kullamannen 50 km,1.0679601394415297,0.8470993698784132,0.8170478948944253
Trail genom Skåne,Lejonbragden 100 km,0.5783415117993018,0.5883344671928511,0.5792287661366281
Trail genom Skåne,Lejonbragden 50 km,1.0553132756990566,1.0395744251882142,1.0885004648347316
Trail genom Skåne,Peters Trail 104 km,0.4353486636235753,0.41424830738961865,0.35827571156024757
Trail genom Skåne,Peters Trail 52 km,0.9016827208942799,0.8180506618417294,
Trail genom Skåne,Sandsjöbacka 60 km,0.8518066029124713,0.7282457114518118,0.6266903814121566
Trail genom Skåne,Sandsjöbacka 90 km,0.4531383066142744,0.4191467612595359,
Trail genom Skåne,Silverleden Ultra,0.7932157288383832,0.6282664501832065,
Trail genom Skåne,Snapphaneracet,0.8235869166745869,0.835417740476723,0.8352747745752841
Trail genom Skåne,Sätila 85 km,0.5443841148754768,0.5180464594565257,0.4499296344284639
Trail genom Skåne,Sörmland Ultra Marathon,1.1602302939882558,1.0624257940041555,
Trail genom Skåne,Sörmlands100 100 km,0.4917578260170763,0.43001057880276067,0.41635360140995314
Trail genom Skåne,Sörmlands100 100 miles,0.21629993438962655,0.22118263087759618,
Trail genom Skåne,Sörmlands100 55 km,1.0138731028949655,0.8234535711889265,
Trail genom Skåne,TEC 100 miles,0.25003544964995533,0.24782991770881777,0.22306829746170828
Trail genom Skåne,TEC 200 miles,0.08408496937406724,0.11859991532231651,
Trail genom Skåne,TEC 46 km,1.1159557871188037,1.0567639981694985,
Trail genom Skåne,TEC 50 miles,0.6044571465014867,0.5495994932886336,
Trail genom Skåne,Trans Scania,0.12838758836726918,0.13439010653775754,
Trail genom Skåne,UKA pain 50 km,1.0280319978306556,0.8177819876338124,
Trail genom Skåne,UTMB,0.2102858331455513,0.18878998025368032,
Trail genom Skåne,Ultravasan 90,0.6605898240111517,0.6305491940456267,0.4788881948782011
Trail genom Skåne,Ursvik Ultra 45 km,0.9929176306688602,0.990736967583907,
Trail genom Skåne,Ursvik Ultra 75 km,0.6124431221725974,0.597481498998442,
Trail genom Skåne,VXO 100 km,0.7504082474350583,0.7183768188660311,0.509159823120657
Trail genom Skåne,Öland Ultra,1.1491304512560148,1.1133597729305182,1.1528923332410739
Trail genom Skåne,Österlen Spring Trail,0.9514084948867557,0.8175368304846016,0.811983276152997
Trail genom Skåne,Östgöta ultra trail,0.7726838464772047,0.7570391194381042,
Trans Scania,Aros Marathon 50 km,9.230979641280138,8.285825393739064,7.0478900319391
Trans Scania,Björnfrossa,5.819404584477811,5.1472400048315015,
Trans Scania,Black river run 100 miles,2.1177620195971203,1.972267733007507,1.8913306194600303
Trans Scania,Black river run 50 miles,4.371917421599563,4.178840050077306,4.256486099919511
Trans Scania,Borås 50 km,7.194457134155627,6.814605543710021,
Trans Scania,Borås 91 km,3.4959746640620377,3.6816610989517335,3.7897761776698187
Trans Scania,Ecotrail Stockholm 45 km,8.78309042236764,7.3630253359212565,
Trans Scania,Ecotrail Stockholm 80,4.7466243369233245,4.315312639239567,3.564834349323696
Trans Scania,Fjällmaraton 100 km,3.397110952925358,2.8916856291082147,
Trans Scania,Fjällmaraton 45 km,9.138314539370612,6.884366636330837,
Trans Scania,Gax 100 miles,1.9976322354234493,1.8102957544244216,1.7704456732440372
Trans Scania,Gotland Run 511 km,0.25797186913030185,0.30190149625935164,
Trans Scania,Gotland Ultra,8.494579190564375,7.2883897266326505,
Trans Scania,Gotrun enkle,5.206744544853428,4.788609998838825,4.53797628773461
Trans Scania,Göteborg Trail,6.634742311473108,6.295278614902795,
Trans Scania,Hammarby Alpin Marathon,9.588813119012826,8.50148959940416,
Trans Scania,Idre 45 km,9.735621999216963,7.20825463054326,8.193258426966292
Trans Scania,Jättelångt,5.4710732317383854,5.186961390525342,4.895190526061387
Trans Scania,Kolmården Ultra Trail,6.451198863946693,5.876928451905926,
Trans Scania,Kullamannen 100 km,3.5442031431679233,2.844321235961056,2.6986940298507465
Trans Scania,Kullamannen 100 miles,2.16047886667002,1.7258640660310878,1.6655419014335977
Trans Scania,Kullamannen 50 km,8.31825064262826,6.303286690530427,6.266502680079301
Trans Scania,Lejonbragden 100 km,4.504652818502064,4.377810854905124,5.094133151575785
Trans Scania,Lejonbragden 50 km,8.219745297187119,7.735498184876733,
Trans Scania,Peters Trail 104 km,3.39089369276261,3.0824315722469766,
Trans Scania,Peters Trail 52 km,7.023129979783565,6.0871345586134655,
Trans Scania,Sandsjöbacka 60 km,6.634649141284352,5.41889377286272,5.133350655914237
Trans Scania,Sandsjöbacka 90 km,3.529455708117315,3.118881084760318,2.932196925648205
Trans Scania,Silverleden Ultra,6.17828980920872,4.674945696294183,4.217930659549757
Trans Scania,Snapphaneracet,6.4148484066747224,6.216363406498293,
Trans Scania,Sätila 85 km,4.2401615436392195,3.8547961066685965,3.524202276175956
Trans Scania,Sörmland Ultra Marathon,9.03693502419617,7.905535767289997,6.856264006679264
Trans Scania,Sörmlands100 100 km,3.8302598582219636,3.199719011175478,3.1269945955848675
Trans Scania,Sörmlands100 100 miles,1.684741781821408,1.6458252513956737,1.5982657782536527
Trans Scania,Sörmlands100 55 km,7.896971317777629,6.127337736409736,
Trans Scania,TEC 100 miles,1.947504839289424,1.8441083506335996,1.9156343209894593
Trans Scania,TEC 200 miles,0.6549306708178939,0.8825048091542013,0.8449715329752481
Trans Scania,TEC 46 km,8.69208465795361,7.8634062089428856,
Trans Scania,TEC 50 miles,4.70806527475506,4.089582986781999,3.552751649585849
Trans Scania,Trail genom Skåne,7.788914899930759,7.441023939653215,
Trans Scania,UKA pain 50 km,8.007253745508779,6.085135347400388,
Trans Scania,UTMB,1.637898459031738,1.404790762634293,
Trans Scania,Ultravasan 90,5.145277922983098,4.691931648022549,4.484155436346984
Trans Scania,Ursvik Ultra 45 km,7.7337509279206325,7.3720974936912835,
Trans Scania,Ursvik Ultra 75 km,4.7702673596502585,4.445874137547296,
Trans Scania,VXO 100 km,5.844865979477854,5.345459106874059,5.437129168385316
Trans Scania,Öland Ultra,8.950479293752132,8.284536723822855,
Trans Scania,Österlen Spring Trail,7.4104398017441495,6.083311127184134,6.35615375142265
Trans Scania,Östgöta ultra trail,6.018368724762111,5.633146210992924,5.731651380494029
UKA pain 50 km,Aros Marathon 50 km,1.1528271658004767,1.3616501393479812,1.2249198717948717
UKA pain 50 km,Björnfrossa,0.7267666005641297,0.8458710794379354,0.8060543056021107
UKA pain 50 km,Black river run 100 miles,0.2644804432212431,0.32411238541309906,0.421938592291118
UKA pain 50 km,Black river run 50 miles,0.5459946144521455,0.686729187028278,0.7573326208789992
UKA pain 50 km,Borås 50 km,0.8984924623115578,1.1198773987206823,1.1654434541626626
UKA pain 50 km,Borås 91 km,0.4366009589770911,0.6050253427024537,
UKA pain 50 km,Ecotrail Stockholm 45 km,1.096891731112433,1.2100019006260547,1.1891222907229735
UKA pain 50 km,Ecotrail Stockholm 80,0.5927905481433853,0.7091563938808851,0.6531382412529798
UKA pain 50 km,Fjällmaraton 100 km,0.42425419012489485,0.47520481698793493,0.4050854071968422
UKA pain 50 km,Fjällmaraton 45 km,1.1412545211891454,1.1313415796530946,1.0254178301274615
UKA pain 50 km,Gax 100 miles,0.24947782334785,0.2974947394058856,0.2792855584148275
UKA pain 50 km,Gotland Run 511 km,0.03221727165509108,0.0496129467996675,0.05089285714285714
UKA pain 50 km,Gotland Ultra,1.0608604973120697,1.1977366665716485,1.2054431209293301
UKA pain 50 km,Gotrun enkle,0.6502534714569098,0.7869356596783921,0.7253829035653669
UKA pain 50 km,Göteborg Trail,0.8285914899592753,1.0345338690933443,0.8924479147963226
UKA pain 50 km,Hammarby Alpin Marathon,1.197515830491963,1.3970912911634836,1.2958769880860945
UKA pain 50 km,Idre 45 km,1.2158503163057142,1.1845676750021144,1.1070233007365837
UKA pain 50 km,Jättelångt,0.6832646255037288,0.8523986886735804,0.8973867561879862
UKA pain 50 km,Kolmården Ultra Trail,0.805669342946092,0.9657843443723222,1.1088317770537777
UKA pain 50 km,Kullamannen 100 km,0.4426240576122426,0.4674211950234057,0.4673523833537842
UKA pain 50 km,Kullamannen 100 miles,0.2698152119734959,0.28361966784656467,0.2390275385666045
UKA pain 50 km,Kullamannen 50 km,1.0388393957533717,1.0358498752576202,1.1026890108271945
UKA pain 50 km,Lejonbragden 100 km,0.56257150849362,0.7194270307850023,
UKA pain 50 km,Lejonbragden 50 km,1.0265373820328256,1.271212182352097,
UKA pain 50 km,Peters Trail 104 km,0.42347773662905863,0.5065510290685339,0.4913785887347216
UKA pain 50 km,Peters Trail 52 km,0.877095968605066,1.0003285401390343,
UKA pain 50 km,Sandsjöbacka 60 km,0.8285798542360029,0.8905132693848312,0.9037400092022345
UKA pain 50 km,Sandsjöbacka 90 km,0.44078229818768583,0.5125409554107495,0.4479856916574545
UKA pain 50 km,Silverleden Ultra,0.7715866145336141,0.768256649918453,0.769919620648059
UKA pain 50 km,Snapphaneracet,0.8011296520074405,1.021565347622706,0.9463480486087467
UKA pain 50 km,Sätila 85 km,0.5295400493605564,0.6334774637864699,0.5732998957640545
UKA pain 50 km,Sörmland Ultra Marathon,1.1285935617145808,1.2991552884139705,1.2368092193815838
UKA pain 50 km,Sörmlands100 100 km,0.47834875476131045,0.5258254465190195,0.513417691564801
UKA pain 50 km,Sörmlands100 100 miles,0.21040194745500224,0.27046649867842,0.24193659186894578
UKA pain 50 km,Sörmlands100 55 km,0.9862271845958415,1.0069353246230386,1.0269127712457498
UKA pain 50 km,TEC 100 miles,0.24321757511203737,0.303051328418096,0.2860283828267437
UKA pain 50 km,TEC 200 miles,0.081792171402741,0.14502632378279204,
UKA pain 50 km,TEC 46 km,1.0855263157894737,1.2922319324092253,1.4828424617769715
UKA pain 50 km,TEC 50 miles,0.5879750316887092,0.6720611380532558,0.6650243292341208
UKA pain 50 km,Trail genom Skåne,0.9727323683603152,1.2228197919758799,
UKA pain 50 km,Trans Scania,0.12488676290056301,0.16433488212011702,
UKA pain 50 km,UTMB,0.2045518365082942,0.23085612438093583,0.1589192034091102
UKA pain 50 km,Ultravasan 90,0.6425771040250915,0.7710480342934319,0.6305475941652005
UKA pain 50 km,Ursvik Ultra 45 km,0.9658431184672331,1.2114927726037672,1.1489837785820995
UKA pain 50 km,Ursvik Ultra 75 km,0.5957432487169366,0.7306122023147118,0.6354427968222708
UKA pain 50 km,VXO 100 km,0.7299463917646177,0.8784453922060546,0.6744616197648302
UKA pain 50 km,Öland Ultra,1.117796385405221,1.3614383659292093,
UKA pain 50 km,Österlen Spring Trail,0.9254658385093167,0.9997002169858008,0.9989986855951731
UKA pain 50 km,Östgöta ultra trail,0.7516145879775296,0.9257224185489059,0.8518471854633436
UTMB,Aros Marathon 50 km,5.635868078621391,5.898263011212651,
UTMB,Björnfrossa,3.552970303127348,3.6640616821677336,
UTMB,Black river run 100 miles,1.2929751584533873,1.4039583584028337,1.61711808387346
UTMB,Black river run 50 miles,2.6692237223204125,2.9747063842027672,
UTMB,Borås 50 km,4.392492766864626,4.850975479744137,
UTMB,Borås 91 km,2.134426981590008,2.620789655569635,
UTMB,Ecotrail Stockholm 45 km,5.362414485425342,5.241367990001555,
UTMB,Ecotrail Stockholm 80,2.8979967047098536,3.0718543672279006,3.333727230804704
UTMB,Fjällmaraton 100 km,2.074066883812564,2.0584457885284393,2.6833440078728406
UTMB,Fjällmaraton 45 km,5.5792924701649875,4.900634898410869,6.305609894617278
UTMB,Gax 100 miles,1.2196313052302228,1.2886586405435334,
UTMB,Gotland Run 511 km,0.15750174725898747,0.21490851469810324,
UTMB,Gotland Ultra,5.186267282763085,5.188238647701035,
UTMB,Gotrun enkle,3.178917787083976,3.4087709901075396,4.429645784763481
UTMB,Göteborg Trail,4.050765341946356,4.481292717997203,
UTMB,Hammarby Alpin Marathon,5.8543391784380585,6.051783529286588,7.863157066414857
UTMB,Idre 45 km,5.943971645820025,5.131194496912971,6.969434660617277
UTMB,Jättelångt,3.3403006160544724,3.6923373419673142,
UTMB,Kolmården Ultra Trail,3.938705008465782,4.183490245113362,
UTMB,Kullamannen 100 km,2.1638723228686096,2.0247294555292528,2.5384773082632837
UTMB,Kullamannen 100 miles,1.3190554364079512,1.2285559614548656,1.579558932273681
UTMB,Kullamannen 50 km,5.078611922955034,4.486993264897593,6.195128076343546
UTMB,Lejonbragden 100 km,2.750263786904738,3.1163437085077077,
UTMB,Lejonbragden 50 km,5.018470621216845,5.506512706825438,
UTMB,Peters Trail 104 km,2.0702710073780612,2.194228246822136,
UTMB,Peters Trail 52 km,4.287890950172434,4.333125416626988,
UTMB,Sandsjöbacka 60 km,4.050708457962955,3.8574383580805276,
UTMB,Sandsjöbacka 90 km,2.1548684466091945,2.220174824407107,3.108075327162464
UTMB,Silverleden Ultra,3.772083534934812,3.327859080969202,
UTMB,Snapphaneracet,3.916511656325101,4.425116943993309,
UTMB,Sätila 85 km,2.5887816917208886,2.7440357732990797,3.6274772761138427
UTMB,Sörmland Ultra Marathon,5.517396377268989,5.627553923023647,7.6641356036201875
UTMB,Sörmlands100 100 km,2.338520948658969,2.2777192848102854,3.557062508899331
UTMB,Sörmlands100 100 miles,1.0285996500768197,1.1715803485989527,
UTMB,Sörmlands100 55 km,4.82140469345457,4.361744040030291,6.344847291891549
UTMB,TEC 100 miles,1.1890266020768547,1.312728129828736,1.7065918515172145
UTMB,TEC 200 miles,0.3998603620428726,0.6282108571808301,
UTMB,TEC 46 km,5.306851966325209,5.5975640060426235,
UTMB,TEC 50 miles,2.874454914340835,2.9111687630356617,3.7630962441453644
UTMB,Trail genom Skåne,4.7554320946948465,5.2968912791679035,
UTMB,Trans Scania,0.6105384582821827,0.7118497833262933,
UTMB,UKA pain 50 km,4.888736356857162,4.331702278558135,6.292505742214625
UTMB,Ultravasan 90,3.1413900505314514,3.3399505270266303,3.855760200471227
UTMB,Ursvik Ultra 45 km,4.721752368271062,5.247826003544451,
UTMB,Ursvik Ultra 75 km,2.912431679354687,3.164794541509014,4.099367249576995
UTMB,VXO 100 km,3.568515463976388,3.8051639070078607,
UTMB,Öland Ultra,5.464611828894025,5.89734567181202,
UTMB,Österlen Spring Trail,4.524358491749796,4.330403707792455,6.085784817938696
UTMB,Östgöta ultra trail,3.674445562589965,4.009953909740643,
Ultravasan 90,Aros Marathon 50 km,1.7940682271110937,1.7659731674120163,2.1334333879321465
Ultravasan 90,Björnfrossa,1.1310185128160912,1.0970407053992028,1.3177515068376224
Ultravasan 90,Black river run 100 miles,0.41159331940796257,0.42035304027473086,0.4852061458607544
Ultravasan 90,Black river run 50 miles,0.8496950965604672,0.8906438464078031,1.1655878315634118
Ultravasan 90,Borås 50 km,1.3982640475102788,1.452409381663113,1.8663460320783567
Ultravasan 90,Borås 91 km,0.679453027881371,0.7846791844257573,0.8798500896228361
Ultravasan 90,Ecotrail Stockholm 45 km,1.7070196311719215,1.5692950981126208,2.0125157261946494
Ultravasan 90,Ecotrail Stockholm 80,0.9225204950972512,0.9197304997097066,1.011604175692283
Ultravasan 90,Fjällmaraton 100 km,0.6602385728768956,0.6163102632424192,0.6606881372117845
Ultravasan 90,Fjällmaraton 45 km,1.7760584901646004,1.46727769131767,1.6626357510518446
Ultravasan 90,Gax 100 miles,0.38824574013783775,0.38583165532417435,0.42672028002635437
Ultravasan 90,Gotland Run 511 km,0.050137596645262746,0.06434481976875991,
Ultravasan 90,Gotland Ultra,1.6509466189611464,1.5533878737778284,1.9295638621356928
Ultravasan 90,Gotrun enkle,1.0119462199691427,1.020605234276382,1.1871998100234589
Ultravasan 90,Göteborg Trail,1.2894818143519169,1.3417242805649117,1.5039582750711775
Ultravasan 90,Hammarby Alpin Marathon,1.8636142230881636,1.81193807522477,2.059556878824031
Ultravasan 90,Idre 45 km,1.892146963671207,1.536308533731781,1.7497926803028525
Ultravasan 90,Jättelångt,1.0633192829681783,1.1055065972053166,1.316235202247615
Ultravasan 90,Kolmården Ultra Trail,1.253809601835163,1.252560542816689,1.6438971088184846
Ultravasan 90,Kullamannen 100 km,0.6888263756048161,0.6062154032358542,0.7230768647403885
Ultravasan 90,Kullamannen 100 miles,0.4198954651253184,0.36783657467782305,0.3913515040148797
Ultravasan 90,Kullamannen 50 km,1.6166766435437867,1.343431056415111,1.6355330642615968
Ultravasan 90,Lejonbragden 100 km,0.8754926139908848,0.9330508590742549,0.8496085170159435
Ultravasan 90,Lejonbragden 50 km,1.5975318379733945,1.6486809197522982,2.1239527846069164
Ultravasan 90,Peters Trail 104 km,0.6590302299543537,0.6569642960476825,0.7163580810264416
Ultravasan 90,Peters Trail 52 km,1.3649661077417052,1.2973621559851443,1.66547336640069
Ultravasan 90,Sandsjöbacka 60 km,1.2894637064498462,1.1549387713579662,1.253438377583427
Ultravasan 90,Sandsjöbacka 90 km,0.6859601679341412,0.6647328475202307,0.6653566346993713
Ultravasan 90,Silverleden Ultra,1.2007689189365904,0.9963797529455647,1.2373643491825568
Ultravasan 90,Snapphaneracet,1.246744782827117,1.3249049374191604,1.7476899099994097
Ultravasan 90,Sätila 85 km,0.8240879515369083,0.8215797662553823,0.952008077798275
Ultravasan 90,Sörmland Ultra Marathon,1.7563550811958455,1.6849213416444049,1.8797320046483128
Ultravasan 90,Sörmlands100 100 km,0.744422345217317,0.681961983083028,0.848364579227475
Ultravasan 90,Sörmlands100 100 miles,0.32743455398122373,0.35077775527470006,0.36760684514977243
Ultravasan 90,Sörmlands100 55 km,1.534799759310022,1.3059307330259489,1.6218961318186913
Ultravasan 90,TEC 100 miles,0.3785033322670958,0.3930381959871076,0.4526906790479478
Ultravasan 90,TEC 200 miles,0.12728771518685664,0.188089869025722,
Ultravasan 90,TEC 46 km,1.6893323913811376,1.6759421915826458,2.4102958814638846
Ultravasan 90,TEC 50 miles,0.9150264271877168,0.8716203247559212,1.1160994912236182
Ultravasan 90,Trail genom Skåne,1.5137986745359227,1.5859190836229025,2.0881700795617584
Ultravasan 90,Trans Scania,0.19435296109723574,0.21313183460834467,0.22300743455375172
Ultravasan 90,UKA pain 50 km,1.556233475696563,1.2969360604315314,1.5922374933379635
Ultravasan 90,UTMB,0.31833041548941776,0.2994056324811025,0.25986897459770103
Ultravasan 90,Ursvik Ultra 45 km,1.5030773932298696,1.571228663742003,1.843683834212209
Ultravasan 90,Ursvik Ultra 75 km,0.9271155865735202,0.9475573113732473,0.9632317240508289
Ultravasan 90,VXO 100 km,1.135967010328016,1.1392875062719519,1.0918590694381625
Ultravasan 90,Öland Ultra,1.7395521539802221,1.7656985108285703,2.2687298237919555
Ultravasan 90,Österlen Spring Trail,1.4402409185017881,1.2965472610301116,1.512069394143211
Ultravasan 90,Östgöta ultra trail,1.169687782632511,1.2006027865659672,1.3750676188231152
Ursvik Ultra 45 km,Aros Marathon 50 km,1.193596707123598,1.123944087938298,1.1550335598262436
Ursvik Ultra 45 km,Björnfrossa,0.7524685807333686,0.6982056340459798,0.6885557847623667
Ursvik Ultra 45 km,Black river run 100 miles,0.27383375018602024,0.267531423003465,
Ursvik Ultra 45 km,Black river run 50 miles,0.5653036233447768,0.5668454674742668,0.5876189736132522
Ursvik Ultra 45 km,Borås 50 km,0.9302674990711131,0.9243781094243071,
Ursvik Ultra 45 km,Borås 91 km,0.45204127940567096,0.4994048304573206,
Ursvik Ultra 45 km,Ecotrail Stockholm 45 km,1.1356831250743604,0.9987693925944698,1.0479133570846124
Ursvik Ultra 45 km,Ecotrail Stockholm 80,0.6137544874618228,0.5853575109298841,0.5388059122692579
Ursvik Ultra 45 km,Fjällmaraton 100 km,0.43925786912285997,0.392247339591316,0.3291267983569614
Ursvik Ultra 45 km,Fjällmaraton 45 km,1.1816147978569078,0.9338409648301822,0.8690742698918322
Ursvik Ultra 45 km,Gax 100 miles,0.2583005651515792,0.24556047393209232,
Ursvik Ultra 45 km,Gotland Run 511 km,0.03335663011837679,0.040951913145167385,
Ursvik Ultra 45 km,Gotland Ultra,1.0983776526726479,0.9886453255494427,1.0749421944096733
Ursvik Ultra 45 km,Gotrun enkle,0.6732495775181838,0.6495586911237551,0.6700801011585604
Ursvik Ultra 45 km,Göteborg Trail,0.8578944904367364,0.8539331744174595,
Ursvik Ultra 45 km,Hammarby Alpin Marathon,1.2398657790225684,1.1531982053519179,1.1227563908090883
Ursvik Ultra 45 km,Idre 45 km,1.2588486608831833,0.9777752717882214,0.9370847170477203
Ursvik Ultra 45 km,Jättelångt,0.7074281655472694,0.7035937051787656,0.7048819666835016
Ursvik Ultra 45 km,Kolmården Ultra Trail,0.8341617055000272,0.797185394921207,
Ursvik Ultra 45 km,Kullamannen 100 km,0.45827738392408385,0.3858225204421266,0.38568038122243264
Ursvik Ultra 45 km,Kullamannen 100 miles,0.27935718214950406,0.2341076020098766,0.2183065798927313
Ursvik Ultra 45 km,Kullamannen 50 km,1.0755777785133278,0.8550194426924632,0.8106175943212669
Ursvik Ultra 45 km,Lejonbragden 100 km,0.5824667564918885,0.5938351817310422,
Ursvik Ultra 45 km,Lejonbragden 50 km,1.0628407061199676,1.0492940701742526,
Ursvik Ultra 45 km,Peters Trail 104 km,0.4384539564780524,0.4181213792797485,
Ursvik Ultra 45 km,Peters Trail 52 km,0.9081143219169936,0.8256991397390725,
Ursvik Ultra 45 km,Sandsjöbacka 60 km,0.8578824432180421,0.7350545455346963,0.728461493953596
Ursvik Ultra 45 km,Sandsjöbacka 90 km,0.4563704909832514,0.42306563192216584,
Ursvik Ultra 45 km,Silverleden Ultra,0.7988736470557466,0.6341405143237452,0.6898041398146958
Ursvik Ultra 45 km,Snapphaneracet,0.8294614691450217,0.8432285942797125,
Ursvik Ultra 45 km,Sätila 85 km,0.5482671452905542,0.5228900065371302,
Ursvik Ultra 45 km,Sörmland Ultra Marathon,1.1685060856525316,1.0723590910260217,1.0442936958411018
Ursvik Ultra 45 km,Sörmlands100 100 km,0.4952654790567198,0.434031022231279,0.44246776379814223
Ursvik Ultra 45 km,Sörmlands100 100 miles,0.21784277739526106,0.22325060850105394,0.19547054277097872
Ursvik Ultra 45 km,Sörmlands100 55 km,1.0211049452430299,0.8311525643350812,0.8275832051765661
Ursvik Ultra 45 km,TEC 100 miles,0.25181892427625,0.2501470378290176,0.24687443161832037
Ursvik Ultra 45 km,TEC 200 miles,0.0846847379650465,0.11970878164720557,
Ursvik Ultra 45 km,TEC 46 km,1.1239157737254208,1.0666443594475035,1.2594192057024625
Ursvik Ultra 45 km,TEC 50 miles,0.6087686710672119,0.5547380498266177,0.5617306427709137
Ursvik Ultra 45 km,Trail genom Skåne,1.0071328870717795,1.0093496384198548,
Ursvik Ultra 45 km,Trans Scania,0.129303362536511,0.13564660544109136,
Ursvik Ultra 45 km,UKA pain 50 km,1.0353648339773573,0.8254279535244587,0.8741597820078646
Ursvik Ultra 45 km,UTMB,0.21178577824617356,0.19055509830634376,
Ursvik Ultra 45 km,Ultravasan 90,0.66530173662659,0.6364446010158842,0.5510366756198603
Ursvik Ultra 45 km,Ursvik Ultra 75 km,0.6168116098009426,0.6030677349766304,0.5085905074920515
Ursvik Ultra 45 km,VXO 100 km,0.7557608247217446,0.7250933823716341,
Ursvik Ultra 45 km,Öland Ultra,1.157327068995567,1.1237692842386304,
Ursvik Ultra 45 km,Österlen Spring Trail,0.9581947842399147,0.8251805042445468,0.8470908948141366
Ursvik Ultra 45 km,Östgöta ultra trail,0.7781953130963147,0.7641171614745358,
Ursvik Ultra 75 km,Aros Marathon 50 km,1.93510739447462,1.863711193207596,2.0245683546046247
